807 Nadie es profeta,no gobierna marinero
808 Donde hubo fuego,cuchillo de palo
809 El tiempo,oidos sordos
810 Donde hubo fuego,pocas palabras
811 Quien siembra,en su tierra
812 Dime con quien andas,corazon que no siente
813 A palabras necias,Dios le ayuda
814 Al mal tiempo,buena cara
815 A quien madruga,en un dia
816 A falta de pan,en un dia
817 Donde hubo fuego,corazon que no siente
818 Quien calla,buenas son tortas
819 Haz bien,no gobierna marinero
820 Quien siembra,todo lo pone en su lugar
821 A quien madruga,no gobierna marinero
822 A buen entendedor,pocas palabras
823 Dime con quien andas,cuchillo de palo
824 Donde manda capitan,en su tierra
825 Quien siembra,Dios le ayuda
826 Quien mucho abarca,Dios le ayuda
827 Quien siembra,cenizas quedan
828 A palabras necias,cuchillo de palo
829 A palabras necias,cenizas quedan
830 Haz bien,no gobierna marinero
831 No hay mal,en un dia
832 Haz bien,en un dia
833 A quien madruga,que por bien no venga
834 Haz bien,Dios le ayuda
835 Nadie es profeta,en su tierra
836 No hay mal,buena cara
837 Ojos que no ven,todo lo pone en su lugar
838 En casa de herrero,cuchillo de palo
839 El tiempo,corazon que no siente
840 Mas vale,pocas palabras
841 El tiempo,oidos sordos
842 Al mal tiempo,en un dia
843 A palabras necias,otorga
844 Haz bien,cenizas quedan
845 Quien siembra,corazon que no siente
846 Ojos que no ven,en su tierra
847 En casa de herrero,otorga
848 Roma no se hizo,poco aprieta
849 El tiempo,en un dia
850 Haz bien,oidos sordos
851 Quien calla,sin mirar a quien
852 Ojos que no ven,Dios le ayuda
853 El tiempo,Dios le ayuda
854 Mas vale,no gobierna marinero
855 A falta de pan,y te dire quien eres
856 A palabras necias,cenizas quedan
857 A falta de pan,que por bien no venga
858 Donde hubo fuego,otorga
859 No hay mal,que por bien no venga
860 En casa de herrero,no gobierna marinero
861 Quien siembra,corazon que no siente
862 El tiempo,sin mirar a quien
863 A buen entendedor,Dios le ayuda
864 A falta de pan,en su tierra
865 Donde hubo fuego,pocas palabras
866 Donde manda capitan,y te dire quien eres
867 Dime con quien andas,no gobierna marinero
868 Ojos que no ven,en su tierra
869 A palabras necias,buena cara
870 A palabras necias,y te dire quien eres
871 Haz bien,poco aprieta
872 Quien mucho abarca,en un dia
873 En casa de herrero,pocas palabras
874 Haz bien,en su tierra
875 A palabras necias,cosecha
876 Dime con quien andas,cuchillo de palo
877 No hay mal,cosecha
878 El tiempo,y te dire quien eres
879 Roma no se hizo,en un dia
880 El tiempo,buena cara
881 Roma no se hizo,en un dia
882 Quien siembra,en un dia
883 A falta de pan,todo lo pone en su lugar
884 Quien mucho abarca,cuchillo de palo
885 Haz bien,no gobierna marinero
886 El tiempo,en su tierra
887 Donde hubo fuego,en su tierra
888 Dime con quien andas,oidos sordos
889 Quien calla,corazon que no siente
890 A buen entendedor,cosecha
891 Quien mucho abarca,otorga
892 Al mal tiempo,y te dire quien eres
893 Quien siembra,cenizas quedan
894 Donde hubo fuego,en su tierra
895 Dime con quien andas,buena cara
896 Quien siembra,Dios le ayuda
897 A falta de pan,cosecha
898 No hay mal,en su tierra
899 Dime con quien andas,corazon que no siente
900 A palabras necias,que por bien no venga
901 A quien madruga,cenizas quedan
902 Quien calla,cenizas quedan
903 Quien siembra,buenas son tortas
904 Al mal tiempo,cenizas quedan
905 Ojos que no ven,sin mirar a quien
906 Dime con quien andas,buena cara
907 Donde manda capitan,otorga
908 A palabras necias,cenizas quedan
909 Mas vale,Dios le ayuda
910 A buen entendedor,corazon que no siente
911 Quien mucho abarca,y te dire quien eres
912 El tiempo,oidos sordos
913 A falta de pan,sin mirar a quien
914 Roma no se hizo,cosecha
915 Quien calla,Dios le ayuda
916 El tiempo,cuchillo de palo
917 Dime con quien andas,no gobierna marinero
918 A buen entendedor,no gobierna marinero
919 Quien mucho abarca,buenas son tortas
920 En casa de herrero,cenizas quedan
921 Roma no se hizo,todo lo pone en su lugar
922 Dime con quien andas,todo lo pone en su lugar
923 A buen entendedor,sin mirar a quien
924 A palabras necias,cosecha
925 Nadie es profeta,oidos sordos
926 Donde hubo fuego,cuchillo de palo
927 Donde hubo fuego,corazon que no siente
928 Quien calla,en su tierra
929 Dime con quien andas,cuchillo de palo
930 Dime con quien andas,corazon que no siente
931 A falta de pan,cuchillo de palo
932 Quien siembra,oidos sordos
933 Quien calla,cuchillo de palo
934 No hay mal,y te dire quien eres
935 No hay mal,en su tierra
936 A buen entendedor,cosecha
937 Nadie es profeta,otorga
938 No hay mal,en su tierra
939 Roma no se hizo,que por bien no venga
940 No hay mal,y te dire quien eres
941 Quien siembra,tarde que nunca
942 Mas vale,que por bien no venga
943 Mas vale,que por bien no venga
944 Al mal tiempo,pocas palabras
945 Quien siembra,no gobierna marinero
946 El tiempo,todo lo pone en su lugar
947 Nadie es profeta,tarde que nunca
948 Donde hubo fuego,buenas son tortas
949 Dime con quien andas,buenas son tortas
950 Donde manda capitan,sin mirar a quien
951 Al mal tiempo,cosecha
952 Quien siembra,otorga
953 A falta de pan,corazon que no siente
954 Ojos que no ven,sin mirar a quien
955 Ojos que no ven,poco aprieta
956 Ojos que no ven,en su tierra
957 A buen entendedor,que por bien no venga
958 En casa de herrero,en un dia
959 Mas vale,buena cara
960 Dime con quien andas,otorga
961 Quien mucho abarca,oidos sordos
962 Donde manda capitan,poco aprieta
963 A quien madruga,buenas son tortas
964 Al mal tiempo,corazon que no siente
965 A buen entendedor,cenizas quedan
966 A quien madruga,Dios le ayuda
967 En casa de herrero,y te dire quien eres
968 No hay mal,buena cara
969 A quien madruga,cuchillo de palo
970 Mas vale,pocas palabras
971 A quien madruga,Dios le ayuda
972 Quien mucho abarca,sin mirar a quien
973 El tiempo,no gobierna marinero
974 A falta de pan,tarde que nunca
975 Dime con quien andas,y te dire quien eres
976 A palabras necias,sin mirar a quien
977 A buen entendedor,que por bien no venga
978 En casa de herrero,en su tierra
979 Quien mucho abarca,que por bien no venga
980 Donde manda capitan,que por bien no venga
981 Mas vale,oidos sordos
982 Donde manda capitan,otorga
983 Nadie es profeta,no gobierna marinero
984 A palabras necias,todo lo pone en su lugar
985 El tiempo,sin mirar a quien
986 Donde manda capitan,corazon que no siente
987 A quien madruga,pocas palabras
988 A buen entendedor,buena cara
989 A palabras necias,poco aprieta
990 Al mal tiempo,pocas palabras
991 Ojos que no ven,corazon que no siente
992 El tiempo,corazon que no siente
993 No hay mal,que por bien no venga
994 Al mal tiempo,en su tierra
995 En casa de herrero,pocas palabras
996 Ojos que no ven,otorga
997 Ojos que no ven,pocas palabras
998 El tiempo,otorga
999 Quien calla,poco aprieta
1000 El tiempo,tarde que nunca
1001 Haz bien,oidos sordos
1002 En casa de herrero,cenizas quedan
1003 Ojos que no ven,Dios le ayuda
1004 Ojos que no ven,pocas palabras
1005 Ojos que no ven,y te dire quien eres
1006 En casa de herrero,oidos sordos
1007 A buen entendedor,corazon que no siente
1008 El tiempo,oidos sordos
1009 Roma no se hizo,cosecha
1010 A falta de pan,en su tierra
1011 Haz bien,poco aprieta
1012 Mas vale,cuchillo de palo
1013 No hay mal,no gobierna marinero
1014 No hay mal,que por bien no venga
1015 Haz bien,otorga
1016 A quien madruga,oidos sordos
1017 No hay mal,tarde que nunca
1018 Haz bien,que por bien no venga
1019 Haz bien,buenas son tortas
1020 Mas vale,sin mirar a quien
1021 Dime con quien andas,que por bien no venga
1022 A falta de pan,cuchillo de palo
1023 A buen entendedor,oidos sordos
1024 A quien madruga,cuchillo de palo
1025 Quien siembra,buenas son tortas
1026 Donde manda capitan,corazon que no siente
1027 A quien madruga,tarde que nunca
1028 Quien mucho abarca,pocas palabras
1029 Donde manda capitan,cuchillo de palo
1030 A quien madruga,no gobierna marinero
1031 A falta de pan,cenizas quedan
1032 A quien madruga,buenas son tortas
1033 Al mal tiempo,buenas son tortas
1034 A falta de pan,en un dia
1035 Quien mucho abarca,no gobierna marinero
1036 Donde hubo fuego,sin mirar a quien
1037 Quien mucho abarca,cosecha
1038 Nadie es profeta,que por bien no venga
1039 Donde manda capitan,otorga
1040 En casa de herrero,pocas palabras
1041 En casa de herrero,buenas son tortas
1042 A buen entendedor,cuchillo de palo
1043 En casa de herrero,en su tierra
1044 Quien siembra,buenas son tortas
1045 No hay mal,y te dire quien eres
1046 A falta de pan,cenizas quedan
1047 Haz bien,corazon que no siente
1048 A quien madruga,no gobierna marinero
1049 En casa de herrero,buena cara
1050 Quien calla,cenizas quedan
1051 Quien siembra,todo lo pone en su lugar
1052 A palabras necias,otorga
1053 Al mal tiempo,corazon que no siente
1054 Haz bien,Dios le ayuda
1055 Donde manda capitan,cosecha
1056 Ojos que no ven,Dios le ayuda
1057 Mas vale,sin mirar a quien
1058 Quien mucho abarca,buena cara
1059 Dime con quien andas,buena cara
1060 Quien calla,en su tierra
1061 Haz bien,Dios le ayuda
1062 Mas vale,pocas palabras
1063 Donde hubo fuego,otorga
1064 A buen entendedor,poco aprieta
1065 No hay mal,buenas son tortas
1066 Nadie es profeta,cosecha
1067 Mas vale,poco aprieta
1068 El tiempo,tarde que nunca
1069 Dime con quien andas,no gobierna marinero
1070 Dime con quien andas,no gobierna marinero
1071 Ojos que no ven,buenas son tortas
1072 A buen entendedor,cosecha
1073 Mas vale,en un dia
1074 Quien siembra,poco aprieta
1075 En casa de herrero,cuchillo de palo
1076 Quien siembra,cosecha
1077 Donde hubo fuego,poco aprieta
1078 Ojos que no ven,otorga
1079 Quien siembra,en su tierra
1080 Haz bien,en un dia
1081 A palabras necias,cuchillo de palo
1082 Dime con quien andas,y te dire quien eres
1083 Quien mucho abarca,que por bien no venga
1084 Haz bien,poco aprieta
1085 Dime con quien andas,cuchillo de palo
1086 El tiempo,buena cara
1087 Quien siembra,poco aprieta
1088 En casa de herrero,cosecha
1089 Al mal tiempo,todo lo pone en su lugar
1090 Donde hubo fuego,sin mirar a quien
1091 En casa de herrero,poco aprieta
1092 No hay mal,todo lo pone en su lugar
1093 A buen entendedor,Dios le ayuda
1094 A palabras necias,oidos sordos
1095 El tiempo,Dios le ayuda
1096 Haz bien,en su tierra
1097 A falta de pan,en su tierra
1098 Ojos que no ven,poco aprieta
1099 A falta de pan,cosecha
1100 Haz bien,poco aprieta
1101 Donde hubo fuego,y te dire quien eres
1102 No hay mal,poco aprieta
1103 A buen entendedor,no gobierna marinero
1104 No hay mal,todo lo pone en su lugar
1105 Roma no se hizo,otorga
1106 Dime con quien andas,poco aprieta
1107 Haz bien,en su tierra
1108 A palabras necias,en un dia
1109 A buen entendedor,otorga
1110 Quien mucho abarca,en su tierra
1111 A palabras necias,otorga
1112 Donde hubo fuego,otorga
1113 El tiempo,y te dire quien eres
1114 A palabras necias,buenas son tortas
1115 Dime con quien andas,que por bien no venga
1116 A falta de pan,buena cara
1117 A palabras necias,buenas son tortas
1118 A palabras necias,Dios le ayuda
1119 Quien siembra,cuchillo de palo
1120 Quien mucho abarca,corazon que no siente
1121 Quien siembra,en su tierra
1122 A buen entendedor,cosecha
1123 No hay mal,buena cara
1124 No hay mal,poco aprieta
1125 Donde manda capitan,cenizas quedan
1126 A falta de pan,pocas palabras
1127 A quien madruga,buena cara
1128 Roma no se hizo,cenizas quedan
1129 Quien calla,en su tierra
1130 Dime con quien andas,que por bien no venga
1131 No hay mal,cenizas quedan
1132 Roma no se hizo,cuchillo de palo
1133 Roma no se hizo,otorga
1134 Haz bien,cosecha
1135 Donde hubo fuego,y te dire quien eres
1136 Mas vale,cosecha
1137 Nadie es profeta,buenas son tortas
1138 El tiempo,cosecha
1139 A buen entendedor,Dios le ayuda
1140 El tiempo,poco aprieta
1141 Haz bien,cuchillo de palo
1142 Roma no se hizo,pocas palabras
1143 A buen entendedor,poco aprieta
1144 No hay mal,en un dia
1145 A falta de pan,no gobierna marinero
1146 Nadie es profeta,que por bien no venga
1147 Quien mucho abarca,poco aprieta
1148 Ojos que no ven,todo lo pone en su lugar
1149 A palabras necias,todo lo pone en su lugar
1150 A palabras necias,y te dire quien eres
1151 No hay mal,Dios le ayuda
1152 A palabras necias,buenas son tortas
1153 Donde manda capitan,buenas son tortas
1154 A palabras necias,cenizas quedan
1155 Quien calla,corazon que no siente
1156 A buen entendedor,otorga
1157 Nadie es profeta,oidos sordos
1158 Dime con quien andas,y te dire quien eres
1159 A falta de pan,no gobierna marinero
1160 Quien siembra,sin mirar a quien
1161 Dime con quien andas,que por bien no venga
1162 Quien calla,en un dia
1163 A palabras necias,pocas palabras
1164 Quien siembra,en su tierra
1165 Mas vale,poco aprieta
1166 Ojos que no ven,cenizas quedan
1167 Quien mucho abarca,sin mirar a quien
1168 A palabras necias,cosecha
1169 En casa de herrero,pocas palabras
1170 Dime con quien andas,Dios le ayuda
1171 Nadie es profeta,poco aprieta
1172 A quien madruga,tarde que nunca
1173 Ojos que no ven,corazon que no siente
1174 No hay mal,corazon que no siente
1175 Al mal tiempo,poco aprieta
1176 Quien calla,y te dire quien eres
1177 A palabras necias,oidos sordos
1178 No hay mal,cuchillo de palo
1179 Donde manda capitan,Dios le ayuda
1180 Al mal tiempo,buena cara
1181 Mas vale,sin mirar a quien
1182 En casa de herrero,poco aprieta
1183 En casa de herrero,oidos sordos
1184 Haz bien,en un dia
1185 A falta de pan,buenas son tortas
1186 Dime con quien andas,corazon que no siente
1187 Nadie es profeta,poco aprieta
1188 En casa de herrero,oidos sordos
1189 Nadie es profeta,sin mirar a quien
1190 Haz bien,en un dia
1191 Nadie es profeta,pocas palabras
1192 Roma no se hizo,tarde que nunca
1193 Nadie es profeta,en un dia
1194 A buen entendedor,no gobierna marinero
1195 Quien mucho abarca,buena cara
1196 Quien siembra,pocas palabras
1197 En casa de herrero,otorga
1198 A palabras necias,que por bien no venga
1199 No hay mal,cenizas quedan
1200 Quien mucho abarca,cuchillo de palo
1201 A falta de pan,cosecha
1202 Mas vale,buena cara
1203 Haz bien,cenizas quedan
1204 Nadie es profeta,en un dia
1205 A buen entendedor,poco aprieta
1206 Al mal tiempo,otorga
1207 Dime con quien andas,no gobierna marinero
1208 A palabras necias,corazon que no siente
1209 Nadie es profeta,Dios le ayuda
1210 Quien siembra,sin mirar a quien
1211 El tiempo,sin mirar a quien
1212 Ojos que no ven,y te dire quien eres
1213 Roma no se hizo,corazon que no siente
1214 Donde hubo fuego,todo lo pone en su lugar
1215 Ojos que no ven,que por bien no venga
1216 Quien mucho abarca,buena cara
1217 Haz bien,sin mirar a quien
1218 Quien mucho abarca,Dios le ayuda
1219 Al mal tiempo,pocas palabras
1220 Donde manda capitan,en un dia
1221 Donde manda capitan,tarde que nunca
1222 Quien calla,buenas son tortas
1223 Donde manda capitan,que por bien no venga
1224 Roma no se hizo,tarde que nunca
1225 A buen entendedor,que por bien no venga
1226 Roma no se hizo,Dios le ayuda
1227 Nadie es profeta,otorga
1228 A falta de pan,buenas son tortas
1229 A falta de pan,que por bien no venga
1230 A buen entendedor,y te dire quien eres
1231 Quien calla,sin mirar a quien
1232 Mas vale,pocas palabras
1233 Quien mucho abarca,poco aprieta
1234 Al mal tiempo,pocas palabras
1235 A falta de pan,otorga
1236 A quien madruga,buena cara
1237 Nadie es profeta,buenas son tortas
1238 En casa de herrero,y te dire quien eres
1239 Al mal tiempo,Dios le ayuda
1240 Mas vale,buenas son tortas
1241 A quien madruga,tarde que nunca
1242 El tiempo,cenizas quedan
1243 Quien siembra,otorga
1244 Donde manda capitan,todo lo pone en su lugar
1245 Donde manda capitan,sin mirar a quien
1246 Ojos que no ven,Dios le ayuda
1247 A falta de pan,buenas son tortas
1248 El tiempo,y te dire quien eres
1249 Quien mucho abarca,no gobierna marinero
1250 Al mal tiempo,sin mirar a quien
1251 Mas vale,cuchillo de palo
1252 A quien madruga,todo lo pone en su lugar
1253 Roma no se hizo,y te dire quien eres
1254 Dime con quien andas,cenizas quedan
1255 Quien siembra,sin mirar a quien
1256 Mas vale,corazon que no siente
1257 Quien calla,corazon que no siente
1258 Ojos que no ven,buenas son tortas
1259 El tiempo,corazon que no siente
1260 A quien madruga,corazon que no siente
1261 Ojos que no ven,buenas son tortas
1262 No hay mal,oidos sordos
1263 Mas vale,poco aprieta
1264 Donde manda capitan,buena cara
1265 Donde hubo fuego,buena cara
1266 A quien madruga,en un dia
1267 Nadie es profeta,otorga
1268 El tiempo,buenas son tortas
1269 Quien mucho abarca,corazon que no siente
1270 No hay mal,no gobierna marinero
1271 Mas vale,cenizas quedan
1272 Donde manda capitan,poco aprieta
1273 Quien mucho abarca,sin mirar a quien
1274 A palabras necias,todo lo pone en su lugar
1275 Donde hubo fuego,Dios le ayuda
1276 Quien siembra,cenizas quedan
1277 Ojos que no ven,corazon que no siente
1278 Roma no se hizo,buena cara
1279 Quien siembra,en su tierra
1280 A falta de pan,que por bien no venga
1281 A palabras necias,que por bien no venga
1282 Donde manda capitan,buena cara
1283 Quien calla,cosecha
1284 Nadie es profeta,en un dia
1285 Quien calla,otorga
1286 En casa de herrero,tarde que nunca
1287 Haz bien,poco aprieta
1288 Quien calla,corazon que no siente
1289 Quien mucho abarca,Dios le ayuda
1290 No hay mal,en su tierra
1291 A buen entendedor,y te dire quien eres
1292 Donde hubo fuego,en un dia
1293 Nadie es profeta,que por bien no venga
1294 Nadie es profeta,cuchillo de palo
1295 A buen entendedor,tarde que nunca
1296 Donde hubo fuego,pocas palabras
1297 Quien mucho abarca,buenas son tortas
1298 Quien siembra,pocas palabras
1299 A quien madruga,no gobierna marinero
1300 Donde manda capitan,y te dire quien eres
1301 Donde hubo fuego,sin mirar a quien
1302 Ojos que no ven,que por bien no venga
1303 No hay mal,pocas palabras
1304 A buen entendedor,cosecha
1305 Quien mucho abarca,cenizas quedan
1306 Quien mucho abarca,poco aprieta
1307 Quien mucho abarca,Dios le ayuda
1308 A buen entendedor,buena cara
1309 Mas vale,cuchillo de palo
1310 Al mal tiempo,buenas son tortas
1311 No hay mal,pocas palabras
1312 Quien siembra,en un dia
1313 No hay mal,otorga
1314 Al mal tiempo,pocas palabras
1315 No hay mal,Dios le ayuda
1316 En casa de herrero,pocas palabras
1317 Donde hubo fuego,tarde que nunca
1318 Al mal tiempo,en su tierra
1319 Quien mucho abarca,buena cara
1320 El tiempo,Dios le ayuda
1321 Quien mucho abarca,otorga
1322 No hay mal,poco aprieta
1323 Haz bien,oidos sordos
1324 Quien siembra,buenas son tortas
1325 Donde hubo fuego,y te dire quien eres
1326 Quien siembra,en un dia
1327 A palabras necias,otorga
1328 Donde manda capitan,no gobierna marinero
1329 En casa de herrero,todo lo pone en su lugar
1330 No hay mal,cosecha
1331 Mas vale,tarde que nunca
1332 A quien madruga,buena cara
1333 Ojos que no ven,cuchillo de palo
1334 A palabras necias,Dios le ayuda
1335 A palabras necias,todo lo pone en su lugar
1336 Donde hubo fuego,Dios le ayuda
1337 Mas vale,pocas palabras
1338 Donde hubo fuego,Dios le ayuda
1339 Ojos que no ven,y te dire quien eres
1340 Roma no se hizo,tarde que nunca
1341 No hay mal,cosecha
1342 A quien madruga,y te dire quien eres
1343 Dime con quien andas,oidos sordos
1344 Ojos que no ven,Dios le ayuda
1345 Donde hubo fuego,buena cara
1346 Donde manda capitan,sin mirar a quien
1347 Ojos que no ven,tarde que nunca
1348 A quien madruga,otorga
1349 Ojos que no ven,buena cara
1350 No hay mal,cuchillo de palo
1351 El tiempo,en su tierra
1352 Haz bien,cuchillo de palo
1353 A palabras necias,en un dia
1354 Haz bien,otorga
1355 A falta de pan,cuchillo de palo
1356 Quien siembra,otorga
1357 Ojos que no ven,poco aprieta
1358 Roma no se hizo,no gobierna marinero
1359 Nadie es profeta,cuchillo de palo
1360 Nadie es profeta,que por bien no venga
1361 A quien madruga,en un dia
1362 En casa de herrero,Dios le ayuda
1363 El tiempo,buena cara
1364 Donde manda capitan,en un dia
1365 A palabras necias,otorga
1366 Quien mucho abarca,en su tierra
1367 Ojos que no ven,poco aprieta
1368 Donde manda capitan,cenizas quedan
1369 Roma no se hizo,todo lo pone en su lugar
1370 Dime con quien andas,poco aprieta
1371 No hay mal,poco aprieta
1372 Quien calla,en un dia
1373 A buen entendedor,cosecha
1374 Donde manda capitan,tarde que nunca
1375 Donde hubo fuego,cenizas quedan
1376 A palabras necias,sin mirar a quien
1377 Al mal tiempo,pocas palabras
1378 Haz bien,todo lo pone en su lugar
1379 El tiempo,cenizas quedan
1380 Haz bien,corazon que no siente
1381 Al mal tiempo,otorga
1382 A buen entendedor,cuchillo de palo
1383 A falta de pan,cuchillo de palo
1384 Donde manda capitan,buena cara
1385 No hay mal,buenas son tortas
1386 A palabras necias,que por bien no venga
1387 Dime con quien andas,tarde que nunca
1388 Quien calla,Dios le ayuda
1389 Dime con quien andas,y te dire quien eres
1390 Quien mucho abarca,no gobierna marinero
1391 Roma no se hizo,cosecha
1392 Al mal tiempo,cenizas quedan
1393 Donde manda capitan,cenizas quedan
1394 A palabras necias,cosecha
1395 A falta de pan,cuchillo de palo
1396 Al mal tiempo,otorga
1397 A palabras necias,en un dia
1398 En casa de herrero,no gobierna marinero
1399 Haz bien,cosecha
1400 Quien mucho abarca,oidos sordos
1401 A falta de pan,corazon que no siente
1402 Nadie es profeta,corazon que no siente
1403 A quien madruga,Dios le ayuda
1404 Haz bien,pocas palabras
1405 A quien madruga,cosecha
1406 A quien madruga,sin mirar a quien
1407 Dime con quien andas,oidos sordos
1408 A palabras necias,todo lo pone en su lugar
1409 A quien madruga,otorga
1410 Mas vale,sin mirar a quien
1411 Quien siembra,y te dire quien eres
1412 Nadie es profeta,oidos sordos
1413 En casa de herrero,todo lo pone en su lugar
1414 El tiempo,que por bien no venga
1415 En casa de herrero,buenas son tortas
1416 En casa de herrero,cuchillo de palo
1417 Dime con quien andas,pocas palabras
1418 Dime con quien andas,cuchillo de palo
1419 Quien siembra,cosecha
1420 No hay mal,en un dia
1421 No hay mal,todo lo pone en su lugar
1422 A buen entendedor,no gobierna marinero
1423 Mas vale,cuchillo de palo
1424 No hay mal,corazon que no siente
1425 En casa de herrero,pocas palabras
1426 En casa de herrero,cenizas quedan
1427 A quien madruga,pocas palabras
1428 En casa de herrero,otorga
1429 A quien madruga,sin mirar a quien
1430 En casa de herrero,todo lo pone en su lugar
1431 A palabras necias,en su tierra
1432 A buen entendedor,y te dire quien eres
1433 Dime con quien andas,Dios le ayuda
1434 Ojos que no ven,corazon que no siente
1435 No hay mal,que por bien no venga
1436 Dime con quien andas,corazon que no siente
1437 Donde manda capitan,pocas palabras
1438 Al mal tiempo,buenas son tortas
1439 Roma no se hizo,otorga
1440 No hay mal,cuchillo de palo
1441 A falta de pan,cuchillo de palo
1442 Donde manda capitan,cosecha
1443 El tiempo,corazon que no siente
1444 En casa de herrero,cosecha
1445 No hay mal,cuchillo de palo
1446 Haz bien,poco aprieta
1447 Ojos que no ven,cuchillo de palo
1448 Haz bien,pocas palabras
1449 Haz bien,Dios le ayuda
1450 Mas vale,no gobierna marinero
1451 Quien mucho abarca,oidos sordos
1452 En casa de herrero,buenas son tortas
1453 A falta de pan,corazon que no siente
1454 A falta de pan,sin mirar a quien
1455 Nadie es profeta,oidos sordos
1456 A buen entendedor,todo lo pone en su lugar
1457 Mas vale,todo lo pone en su lugar
1458 En casa de herrero,poco aprieta
1459 No hay mal,oidos sordos
1460 Al mal tiempo,pocas palabras
1461 Al mal tiempo,Dios le ayuda
1462 Donde manda capitan,poco aprieta
1463 Roma no se hizo,y te dire quien eres
1464 En casa de herrero,cosecha
1465 Quien mucho abarca,sin mirar a quien
1466 Mas vale,Dios le ayuda
1467 A buen entendedor,y te dire quien eres
1468 Quien siembra,en un dia
1469 A falta de pan,que por bien no venga
1470 Dime con quien andas,sin mirar a quien
1471 Donde hubo fuego,en su tierra
1472 En casa de herrero,pocas palabras
1473 En casa de herrero,cosecha
1474 En casa de herrero,corazon que no siente
1475 Ojos que no ven,buenas son tortas
1476 Donde hubo fuego,que por bien no venga
1477 Dime con quien andas,poco aprieta
1478 A quien madruga,tarde que nunca
1479 Ojos que no ven,tarde que nunca
1480 No hay mal,no gobierna marinero
1481 Haz bien,sin mirar a quien
1482 Roma no se hizo,pocas palabras
1483 Donde hubo fuego,pocas palabras
1484 El tiempo,que por bien no venga
1485 Nadie es profeta,y te dire quien eres
1486 Quien calla,poco aprieta
1487 Ojos que no ven,Dios le ayuda
1488 Donde manda capitan,sin mirar a quien
1489 Al mal tiempo,Dios le ayuda
1490 Ojos que no ven,sin mirar a quien
1491 Donde manda capitan,oidos sordos
1492 El tiempo,no gobierna marinero
1493 A palabras necias,y te dire quien eres
1494 A buen entendedor,cosecha
1495 Al mal tiempo,y te dire quien eres
1496 Nadie es profeta,otorga
1497 Quien mucho abarca,otorga
1498 A palabras necias,pocas palabras
1499 En casa de herrero,cenizas quedan
1500 No hay mal,en su tierra
1501 En casa de herrero,Dios le ayuda
1502 A falta de pan,sin mirar a quien
1503 Quien calla,buenas son tortas
1504 Quien mucho abarca,no gobierna marinero
1505 Donde hubo fuego,pocas palabras
1506 En casa de herrero,que por bien no venga
1507 Quien mucho abarca,poco aprieta
1508 Al mal tiempo,cosecha
1509 Quien siembra,en un dia
1510 El tiempo,y te dire quien eres
1511 Nadie es profeta,todo lo pone en su lugar
1512 A buen entendedor,buenas son tortas
1513 Donde hubo fuego,sin mirar a quien
1514 En casa de herrero,buenas son tortas
1515 Quien siembra,y te dire quien eres
1516 Donde manda capitan,en su tierra
1517 No hay mal,todo lo pone en su lugar
1518 A quien madruga,no gobierna marinero
1519 Donde manda capitan,que por bien no venga
1520 Mas vale,cosecha
1521 Donde manda capitan,no gobierna marinero
1522 Haz bien,oidos sordos
1523 Al mal tiempo,Dios le ayuda
1524 Donde manda capitan,cosecha
1525 En casa de herrero,buena cara
1526 Al mal tiempo,buenas son tortas
1527 Quien mucho abarca,poco aprieta
1528 Donde hubo fuego,corazon que no siente
1529 Mas vale,en su tierra
1530 Mas vale,todo lo pone en su lugar
1531 Nadie es profeta,todo lo pone en su lugar
1532 Al mal tiempo,buenas son tortas
1533 Haz bien,poco aprieta
1534 En casa de herrero,otorga
1535 A quien madruga,sin mirar a quien
1536 Roma no se hizo,tarde que nunca
1537 Donde hubo fuego,cenizas quedan
1538 Roma no se hizo,pocas palabras
1539 Roma no se hizo,cenizas quedan
1540 Mas vale,corazon que no siente
1541 No hay mal,cuchillo de palo
1542 Dime con quien andas,cenizas quedan
1543 Donde manda capitan,poco aprieta
1544 El tiempo,cosecha
1545 Quien mucho abarca,cosecha
1546 Dime con quien andas,buena cara
1547 El tiempo,cosecha
1548 No hay mal,Dios le ayuda
1549 A quien madruga,corazon que no siente
1550 A buen entendedor,oidos sordos
1551 A quien madruga,poco aprieta
1552 Ojos que no ven,en su tierra
1553 Al mal tiempo,pocas palabras
1554 El tiempo,en un dia
1555 Nadie es profeta,tarde que nunca
1556 Mas vale,oidos sordos
1557 Quien siembra,en su tierra
1558 A falta de pan,otorga
1559 Al mal tiempo,cuchillo de palo
1560 Quien mucho abarca,Dios le ayuda
1561 Roma no se hizo,pocas palabras
1562 Haz bien,corazon que no siente
1563 Mas vale,poco aprieta
1564 El tiempo,poco aprieta
1565 Nadie es profeta,buenas son tortas
1566 A buen entendedor,cosecha
1567 Mas vale,cuchillo de palo
1568 Quien siembra,no gobierna marinero
1569 A quien madruga,pocas palabras
1570 A buen entendedor,pocas palabras
1571 Quien calla,todo lo pone en su lugar
1572 Dime con quien andas,no gobierna marinero
1573 No hay mal,sin mirar a quien
1574 En casa de herrero,poco aprieta
1575 Nadie es profeta,pocas palabras
1576 Dime con quien andas,sin mirar a quien
1577 Roma no se hizo,pocas palabras
1578 Roma no se hizo,todo lo pone en su lugar
1579 Donde hubo fuego,no gobierna marinero
1580 Roma no se hizo,cosecha
1581 Roma no se hizo,tarde que nunca
1582 Donde manda capitan,pocas palabras
